Hash,Message,Filename,Rectified Message
963f5a832ec54659a6f3f1034286eaa49d4924de,"Reimplement WAFv2 Statement validation

The current WAFv2 works around a cyclic issue by using copies of objects
to allow hierarchical use. This change works around this issue by using
property validators instead. This does break backward compatibility with
the following class renames:
  - AndStatementOne, AndStatementTwo => AndStatement
  - NotStatementOne, NotStatementTwo => NotStatement
  - OrStatementOne, OrStatementTwo => OrStatement
  - RateBasedStatementOne, RateBasedStatementTwo => RateBasedStatement
  - StatementOne, StatementTwo, StatementThree => Statement",test_wafv2.py,add tests for wafv2 custom body validation
963f5a832ec54659a6f3f1034286eaa49d4924de,"Reimplement WAFv2 Statement validation

The current WAFv2 works around a cyclic issue by using copies of objects
to allow hierarchical use. This change works around this issue by using
property validators instead. This does break backward compatibility with
the following class renames:
  - AndStatementOne, AndStatementTwo => AndStatement
  - NotStatementOne, NotStatementTwo => NotStatement
  - OrStatementOne, OrStatementTwo => OrStatement
  - RateBasedStatementOne, RateBasedStatementTwo => RateBasedStatement
  - StatementOne, StatementTwo, StatementThree => Statement",wafv2.py,add missing comments to validation
963f5a832ec54659a6f3f1034286eaa49d4924de,"Reimplement WAFv2 Statement validation

The current WAFv2 works around a cyclic issue by using copies of objects
to allow hierarchical use. This change works around this issue by using
property validators instead. This does break backward compatibility with
the following class renames:
  - AndStatementOne, AndStatementTwo => AndStatement
  - NotStatementOne, NotStatementTwo => NotStatement
  - OrStatementOne, OrStatementTwo => OrStatement
  - RateBasedStatementOne, RateBasedStatementTwo => RateBasedStatement
  - StatementOne, StatementTwo, StatementThree => Statement",wafv2.py,add more webacl validation rules
728f660eb2bf28caf32e324926eed3c882547967,Fix typing issues in openstack,neutron.py,add more info about file changes
728f660eb2bf28caf32e324926eed3c882547967,Fix typing issues in openstack,nova.py,add more info about the user_data_format attribute
cf527ab34cc7fe147a039b26c65febd775d0d6ff,Improve error message for AWSProperty types where resource_type is not defined,test_basic.py,add tests for troposphere.cloudfront.customheader
cf527ab34cc7fe147a039b26c65febd775d0d6ff,Improve error message for AWSProperty types where resource_type is not defined,__init__.py,add more info to error message
f23f66d955895b91129a7107d43892ebc888a3db,"DataBrew: Fix duplicate but different S3Location

Renamed Job.S3TableOutputOptions S3Location => JobS3Location",databrew.py,add more info about the new commit message
f23f66d955895b91129a7107d43892ebc888a3db,"DataBrew: Fix duplicate but different S3Location

Renamed Job.S3TableOutputOptions S3Location => JobS3Location",databrew.py,add docs for databrew commit message
39ac2684303f0b756bef4ac4035c8ccc49a912ee,"ImageBuilder: Fix duplicate but different ComponentConfiguration

Renamed ContainerRecipe ComponentConfiguration => ContainerComponentConfigur",imagebuilder.py,add patches to imagebuilder commit message
39ac2684303f0b756bef4ac4035c8ccc49a912ee,"ImageBuilder: Fix duplicate but different ComponentConfiguration

Renamed ContainerRecipe ComponentConfiguration => ContainerComponentConfigur",imagebuilder.py,add docs for imagebuilder imagerecipe
d2bd02f5731d8be0e1cd479b60b70acd15c26951,"SageMaker: Fix duplicate but different ComponentConfiguration

- Renamed ModelBiasEndpointInput EndpointInput => ModelBiasEndpointInput
- Renamed ModelExplainabilityJobInput EndpointInput => ModelExplainabilityEndpointInput
- Renamed ModelQualityJobDefinition EndpointInput => ModelBiasEndpointInput",sagemaker.py,add new commit message for model bias and modelquality
d2bd02f5731d8be0e1cd479b60b70acd15c26951,"SageMaker: Fix duplicate but different ComponentConfiguration

- Renamed ModelBiasEndpointInput EndpointInput => ModelBiasEndpointInput
- Renamed ModelExplainabilityJobInput EndpointInput => ModelExplainabilityEndpointInput
- Renamed ModelQualityJobDefinition EndpointInput => ModelBiasEndpointInput",sagemaker.py,add more modelbiasing properties
16fc59cd0b95d07fb288cdf1dda29668467f2f29,Fix AccessControlAllowMethods.Items validator (Fixes #2023),test_cloudfront.py,add tests for corsconfig
16fc59cd0b95d07fb288cdf1dda29668467f2f29,Fix AccessControlAllowMethods.Items validator (Fixes #2023),cloudfront.py,add cloudfront_access_control_allow_methods docstring
cdfc702741a0209fe55c8aff5ac6c61ed81cb332,Fix duplicate resource names due to FSx::Volume,fsx.py,add more info about the new commit message
61f6fde893c7b4a056588faef66043d608c90204,Fix WAFv2 AndStatement and OrStatement validation (Fixes #2026),test_wafv2.py,add test for
61f6fde893c7b4a056588faef66043d608c90204,Fix WAFv2 AndStatement and OrStatement validation (Fixes #2026),wafv2.py,add validation code to commit message
b8ad5bd30274df362c13ffa9e6c1f2396d94402d,Fix isort in serverless.py,serverless.py,add more info about the commit message
fe1c7686442df0efc815fe1bc22b2f355c32cfe6,tests action: ensure spec generation and formatting fixups are clean,tests.yml,add more info about the action of test
962ae95cfd4098666d0c53a3952aff233c08ad09,Fail on error for commands used to regen,regen,add more info about the error message
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",resources_aws.md,add more info about missing commit messages
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",rekognition.py,add more streamprocessor tags
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",sqs.py,add more info about the new commit message
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",ssm.py,add missing docs to the commit message
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",rekognition.py,add missing exception message
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",voiceid.py,add more info about voiceid changes
c720d137e80a707573c1c0817e0c960e0ab8e0bb,"Further updates from spec version 69.0.0

- Added AWS::VoiceID
- Previous commits fixed an issue with rekognition changes
- Add missing updates from spec version 69.0.0 due to regen error",wafv2.py,add more waf changes
5ece185b6b9cc293c38a19adc67912ee6028a82f,Make spec download and isort fixups less verbose,Makefile,add more info about the version of the spec
fbccf58c534a3897eda8e8bf9acadf4ef545948d,Fix issues with recent changes to SageMaker spec files (72.1.0),sagemaker.py,add more info about the new commit message
92b3f03c02372d4aa28a94da4105511bab02c952,"Add ""allExcept"" as a valid CloudFront::Cachepolicy QueryStringBehavior (Fixes #2060)",cloudfront.py,add missing grammar
721cb025d1ef39050c024bb72b7510ab8cb707ea,Fix broken regen due to LakeFormation changes,lakeformation.py,add fix for broken regen
8c1d1e994d91f4ff540615c7f70c53f26a457d55,Fix DataSync::LocationFSxONTAP.Protocol type duplication,datasync.py,add patch for new protocol type in commit message
ead9192b4c2acb21df917dfe116785343e9a59a6,Fix spec issue with Transfer::Server ProtocolDetails,transfer.py,add more info about fix spec issue
f68b3c44e351d0763150722d632aedb6f2eefe73,Allow CodeArtifact resources to accept policytypes (Fixes #2065),codeartifact.py,add more info about codeartifact changes
f68b3c44e351d0763150722d632aedb6f2eefe73,Allow CodeArtifact resources to accept policytypes (Fixes #2065),codeartifact.py,add missing grammar
d8ed8f04d17b0a44f0dce2c62d5392f6e4e07e95,"Pin pyright to version 1.1.261

Issues showed up with pyright 1.1.262+ so pin the version
to a know working version (1.1.261) for now.",package-lock.json,add new commit message for pyright
d8ed8f04d17b0a44f0dce2c62d5392f6e4e07e95,"Pin pyright to version 1.1.261

Issues showed up with pyright 1.1.262+ so pin the version
to a know working version (1.1.261) for now.",package.json,add new commit message for engineer
f7687b5e3e9f1522c117a8f650bf9efc92f460c5,"Add support for list types and validator functions in GlobalsHelperFn type check (#2064)

* fix(serverless): use AWSProperty as base class for *Globals (#2064)
* test(serverless): property list types and function validators for globals (#2063)",test_serverless.py,add test for functionglobals
f7687b5e3e9f1522c117a8f650bf9efc92f460c5,"Add support for list types and validator functions in GlobalsHelperFn type check (#2064)

* fix(serverless): use AWSProperty as base class for *Globals (#2064)
* test(serverless): property list types and function validators for globals (#2063)",serverless.py,add more examples to the commit message
89daa9c983a9166aea76bd780e911d069ac83528,Provide better error message for missing property in generator,gen.py,add missing exception message
36550f71f4161b0b5c7af872b78dd1e7d96b788a,Fix issue in spec 82.0.0 with DynamoDB KeySchema Type,dynamodb.py,add more info about the change
c03cb952d0ac99723326fbc8c5c7fe2c42a4925b,Fix backup of spec files,Makefile,add more info about version of spec
c03cb952d0ac99723326fbc8c5c7fe2c42a4925b,Fix backup of spec files,dynamodb.py,add fix for spec 82.0.0
5120e7a1061ca9a52347a2ce2766dfb01e6fff9a,"Fix first run of ""make spec"" where a spec file isn't initally there",Makefile,add more info about the version of spec
ee2c1a76bd895848279ade85407b3b4c0f7f167b,Fix EC2 and MSK issues from the 91.0.0 spec,ec2.py,add more info about the new commit message
ee2c1a76bd895848279ade85407b3b4c0f7f167b,Fix EC2 and MSK issues from the 91.0.0 spec,msk.py,add patch for serverless cluster
ee2c1a76bd895848279ade85407b3b4c0f7f167b,Fix EC2 and MSK issues from the 91.0.0 spec,ec2.py,add more info about ec2 commit messages
ee2c1a76bd895848279ade85407b3b4c0f7f167b,Fix EC2 and MSK issues from the 91.0.0 spec,msk.py,add more tags and classes to the commit message
2205c3a50a07223b7c4268e332b27a5023312683,Sort available property keys for error message,gen.py,add more info about the error message
aacd5a56ca8dcb60b093df635ed12e791a7a0f9b,Fix import issue with previous serverless.py change,serverless.py,add more info about serverless changes
85ab82b1750450bd7805f6b5c7329d53fd48f566,Fix jsonpatch for SageMaker::ModelPackage (spec file removed Tag),sagemaker.py,add more info about modelpackage
b89dc72e6f42c17a2ee763b6d96141207b31a0d3,Fix regen script to be more specific on service names to exclude,regen,add more info about kinesisifirehose and kinesisifirehose
8d64e8cb310f58392e79e9f3a79ad423e2029c38,Fix CodeDeploy LoadBalancerInfo validator to include TargetGroupPairInfoList (fixes #2096),codedeploy.py,add missing grammar
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,quicksight.py,add more info about the new commit message
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,redshiftserverless.py,add patch for new workgroup
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,quicksight.py,add more info about the new file change
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,redshiftserverless.py,add more workgroup code
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,route53.py,add location to route53 commit message
7393e3ee54205bb72388c58ba9b7915b16ffdc51,Fix lint issues,route53.py,add more info about the alias target
3b921be5bd0d74422ebedd6d518c6f51e464c4a0,Fix tests related to GH-2116,test_rds.py,add test for rds
83bc3a6658b8ddcd2249e3a54243409e442a2973,"Enable AWS::Scheduler

Enable Amazon EventBridge Schedule service with simple validation rule
to prevent issues with TagMap.

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/AWS_Scheduler.html",test_scheduler.py,add tests for tagmap
83bc3a6658b8ddcd2249e3a54243409e442a2973,"Enable AWS::Scheduler

Enable Amazon EventBridge Schedule service with simple validation rule
to prevent issues with TagMap.

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/AWS_Scheduler.html",scheduler.py,add more info about tags
83bc3a6658b8ddcd2249e3a54243409e442a2973,"Enable AWS::Scheduler

Enable Amazon EventBridge Schedule service with simple validation rule
to prevent issues with TagMap.

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/AWS_Scheduler.html",scheduler.py,add missing exception message
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),test_appconfig.py,add tests for appconfig changes
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),test_codebuild.py,add tests for codebuild_build_test.py
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),test_dlm.py,add tests for createrule
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),appconfig.py,add validation function to commit message
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),codebuild.py,add more info about projectfilesystemlocation
afcbfb4658d80b17a5a5b1e1ca56d23d54d59c64,Fix valid values used by validators (#2125),dlm.py,add missing docstring
4bf4102e0fd8ac66698f1e8076d635e0f45d8bc0,Fix black formatting,constants.py,add more info about the type of commit message
9c71e2f3f9b2a3447b34d11d3abf4a0757e7fc2f,"Fix generating constants based on recent use of typing.Final

The use of typing.Final for constants required the generator to look for
AnnAssign (Annotated Assignment) in addition to Assign AST tree nodes.",gen.py,add more info about constants in service.py
05b253fec5cbd85c9abe9d4f86014ca1ef53b790,Add gp3 as valid RDS StorageType (Fixes #2123),rds.py,add missing docstrings
d15e8ca9943fd74764cd6fb7db121262c52613ea,Change Lambda ZipFile limit from 4096 to 4MB (Fixes #2119),test_awslambda.py,add test for lambda zip file limit
d15e8ca9943fd74764cd6fb7db121262c52613ea,Change Lambda ZipFile limit from 4096 to 4MB (Fixes #2119),awslambda.py,add more info to the error message
fa205e357e7c006e4b5791299cfe2e1b60794257,"Allow gp3, st1, sc1 for EMR volume type (Fixes #2113)",emr.py,add a description of volume type
65b24be2f277643b744a29b2dc8080c2c8dedb90,Fixup for a new 114.0.0 spec - remove AppIntegrations patch,appintegrations.py,add missing patch
aec18207370981d1e8d4bc1ba8ea51f71965b16c,Fix black formatting from #2142,rds.py,add validation for dbinstance
574d2ebf2928052d13e9b8d9a279e09ca9b69650,Fix Macie jsonpatch for spec 119.0.0 changes,macie.py,add patch for spec 119.0.0 changes
32a899c1b45a604002f058327e4b7baeb03bde74,"Automate fixing and generation of standalone types

Most properties have a Properties dictionary but there seems to
be a usage where a property entry just denotes a type specification.
In the past this was worked around by lifting the type information
into the right place. This change attempts to automate this process.",gen.py,add more code to the code generator
e68851fcb2648f7a92c970fbd85facbf135abfde,Omit Connect::EvaluationForm for now due to recursion issues,connect.py,add patch for all the changes in the commit
8199a89e884adb16dfc8ef61b7479865d9367155,"Fix regex compile error in ec2.py (#2156)

* fix compile() issue
* Update test_ec2.py",test_ec2.py,add tests for ec2 code changes
8199a89e884adb16dfc8ef61b7479865d9367155,"Fix regex compile error in ec2.py (#2156)

* fix compile() issue
* Update test_ec2.py",ec2.py,add more info to ec2 commit message
7f1c1e0273b38ea86f764a6d97ee28abbedf1a87,Fix black formatting,cloudfront.py,add comment about cloudfront header behavior
796671943f81e66924edb1520b359a50390e969e,Run regen to fixup recent changes,ec2.py,add example for placementgroup
796671943f81e66924edb1520b359a50390e969e,Run regen to fixup recent changes,efs.py,add more info about the code change
2c7f04f50d7688d7780d9a9b6c3e7539326a4562,"Fix up previous serverless ApiEvent Auth change

Add:
- backward compatibility
- deprecation warning
- tests",test_serverless.py,add tests for serverless api event
2c7f04f50d7688d7780d9a9b6c3e7539326a4562,"Fix up previous serverless ApiEvent Auth change

Add:
- backward compatibility
- deprecation warning
- tests",serverless.py,add apievent example
b241a052743f8fb9390fc35ef02e7bc29decc1e4,TypeError() return the expected Class as last exception argument (#2147),iottwinmaker.py,add more info about the type of the error
b241a052743f8fb9390fc35ef02e7bc29decc1e4,TypeError() return the expected Class as last exception argument (#2147),wafv2.py,add more info about validation errors
c52e9eb48635a2f6083556a4c2aef38a6bace31d,Fix TypeError formatting to reflect the true error (Fixes #2157),compat.py,add missing docstring
7bfabe11b0525e7d382bd0799685f7614a61ddb8,Fix black formatting,iottwinmaker.py,add more info about the commit message
73075ba2ce821ed18d74236a7f1070798d43714b,Fix RDS Validations (#2171),rds.py,add more info about the new commit message
3362e724c251563d3ee4ef439d39463a42669b67,Fix incorrect backward compatibility for ReplicationConfiguration,ecr.py,add more info about the new commit message
3362e724c251563d3ee4ef439d39463a42669b67,Fix incorrect backward compatibility for ReplicationConfiguration,ecr.py,add missing grammar
62f590e4a096bc9ed3b945a202b6fc12a6b4a94e,Update isort version to fix pip-shims error,.pre-commit-config.yaml,add more info about isort version
62f590e4a096bc9ed3b945a202b6fc12a6b4a94e,Update isort version to fix pip-shims error,requirements-dev.txt,add more info about the new file change
8b2f9caa0e9408a4ab8643ea8923822812caa3bc,RDS: allow AllocatedStorage to be a Ref (Fixes #2176),test_rds.py,add tests for new commit message
8b2f9caa0e9408a4ab8643ea8923822812caa3bc,RDS: allow AllocatedStorage to be a Ref (Fixes #2176),rds.py,add missing description
b412e14437fdc64b54b268fa0a0d32ac8cc07be8,Fixup Events patch due to removal of AWS::Events::Rule.Tag,events.py,add more info about tags and tagentry
8514962f0398ffaae103418911668b0f6c92924a,Reduce error output when encountering a jsonpatch error,gen.py,add more info about resourcespec
8cf2140ca93870dce5ed28c318f1d284f7d95bbf,"Collect all the service items before modifying the service

This prevents a ""RuntimeError: dictionary changed size during iteration""
error when pruning the tag entries.",gen.py,add missing tags to resourcespec
3fa178164487d9e7c5622bc5abf641d24adbc05c,Fixup Events patch due to removal of AWS::Events::EventBus.TagEntry,events.py,add missing tagentry instructions
38e42cf6beb0930c063ac917dd2258c881150848,Fix Parameters.validate incorrect validate for CommaDelimitedList (#2191),test_parameters.py,add tests for new commit message validation
38e42cf6beb0930c063ac917dd2258c881150848,Fix Parameters.validate incorrect validate for CommaDelimitedList (#2191),__init__.py,add more examples to the commit message
d3ec594daf9be9ac9b6aac42692c51ca317cd805,Fix lint error from a previous commit to gen.py,gen.py,add more info about error in resourcespec
107b5e6c3c4bdbf9f2981e849ae20ec08b629124,Add new AWS services to resource doc and fix some trailing parens,resources_aws.md,add more information about the new resource types
e779387893e5dd0c1d4915baf44dce0963d539de,"Fix EC2::TransitGatewayMulticastDomain.Options conflict

Use MulticastDomainOptions for EC2::TransitGatewayMulticastDomain.Options.",ec2.py,add more info about multi-hop rules
e779387893e5dd0c1d4915baf44dce0963d539de,"Fix EC2::TransitGatewayMulticastDomain.Options conflict

Use MulticastDomainOptions for EC2::TransitGatewayMulticastDomain.Options.",ec2.py,add docs for ec2 transitgatewaymulticastdomain
24adf62d35da064f4f0d137139ed86ff74e6cded,"Fix __eq__ protocol (#2197)

If it is not known how to compare objects, `__eq__` should return
NotImplemented instead of False. That way the right side object of the
comparison might possibly take over.",test_basic.py,add tests for __ne__ and __eq__ methods
24adf62d35da064f4f0d137139ed86ff74e6cded,"Fix __eq__ protocol (#2197)

If it is not known how to compare objects, `__eq__` should return
NotImplemented instead of False. That way the right side object of the
comparison might possibly take over.",test_template.py,add tests for __eq__ and __ne__ methods
24adf62d35da064f4f0d137139ed86ff74e6cded,"Fix __eq__ protocol (#2197)

If it is not known how to compare objects, `__eq__` should return
NotImplemented instead of False. That way the right side object of the
comparison might possibly take over.",__init__.py,add more info about the __ne__ methods
55599ec931b9830119d87a6ec13fed4e5f8024a4,Fix formatting,test_basic.py,add more info to the type comparator
55599ec931b9830119d87a6ec13fed4e5f8024a4,Fix formatting,test_template.py,add test for type comparator
cfbd1d6eee88fb25a057584b7cf7339674005201,"Object equality fixes (#2200)

- Add __hash__ to the Parameter class
- Disable validation when doing BaseAWSObject object comparison __eq__",test_basic.py,add test for object equality fixes
cfbd1d6eee88fb25a057584b7cf7339674005201,"Object equality fixes (#2200)

- Add __hash__ to the Parameter class
- Disable validation when doing BaseAWSObject object comparison __eq__",__init__.py,add more documentation to aws object equality fixes
d015ae2435e952c11e8a6778c19b02f5b6745c4a,Add new OpenSearch instance names to constants.py (Fixes: #2198) (#2199),constants.py,add new opensearch constants
68f07e5418c78dce413e02f09e80b361d3d96231,"Move __hash__ to BaseAWSObject to support objects in dictionaries (Fixes #2204)

PR #2182 added support for troposphere object comparison. Upon release
there was an issue (#2196) where Parameter was not hashable and fixed in
PR #2200. This fix was a minimal one just for Parameter but PR #2204
showed use cases for the base object to be hashable as well.",test_basic.py,add test for ec2 object equality
68f07e5418c78dce413e02f09e80b361d3d96231,"Move __hash__ to BaseAWSObject to support objects in dictionaries (Fixes #2204)

PR #2182 added support for troposphere object comparison. Upon release
there was an issue (#2196) where Parameter was not hashable and fixed in
PR #2200. This fix was a minimal one just for Parameter but PR #2204
showed use cases for the base object to be hashable as well.",__init__.py,add more info about the release commit message
6172ea9d686787a7d0610f6c2f8bf2d5f049a4a3,"Remove Tags from EventBridge.Rule (Fixes #2203)

Tags was added to EventBridge.Rule in PR #2158 but it is not
implemented in CloudFormation and causes a rollback when used.",events.py,add comment about tags change
6172ea9d686787a7d0610f6c2f8bf2d5f049a4a3,"Remove Tags from EventBridge.Rule (Fixes #2203)

Tags was added to EventBridge.Rule in PR #2158 but it is not
implemented in CloudFormation and causes a rollback when used.",events.py,add description of rule
ae23bee1b97d6ead86d66214c80091caa49e0e3b,"Prefer ECS::Service.LoadBalancer (Fixes #2206)

ECS::TaskSet.LoadBalancer was being emitted but ECS::Service.LoadBalancer
is a superset. This makes the minimal change to keep backward compatibility
(although LoadBalancerName should not be used with TaskSet).",ecs.py,add more info about taskset changes
ae23bee1b97d6ead86d66214c80091caa49e0e3b,"Prefer ECS::Service.LoadBalancer (Fixes #2206)

ECS::TaskSet.LoadBalancer was being emitted but ECS::Service.LoadBalancer
is a superset. This makes the minimal change to keep backward compatibility
(although LoadBalancerName should not be used with TaskSet).",ecs.py,add more info about taskset and loadbalancer
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",batch.py,add new commit message for versions 152.0.0
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",appsync.py,add description of backward compatibility issues
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",batch.py,add batch jobdefinition docs
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",codecommit.py,add description of repository code change
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",ec2.py,add more ec2 properties to the commit message
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",ecs.py,add more info about changes in commit message
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",eks.py,add more info about the changes in 152.0.0
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",emrserverless.py,add docs for new commit message
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",imagebuilder.py,add more info about the changes in the commit
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",iot.py,add docs for new commit message
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",networkfirewall.py,add more documentation to the rules
f4c07c9ebea3c35f5fc2e07cf01286e93630dcc7,"Updates from spec version 152.0.0

This change contains numerous patches to AWS::Batch to prevent backward
compatibility issues due to the property renames in 152.0.0. This will
be revisted at the next major version change.",pinpoint.py,add description of gcmchannel property
f502f26e242296e2baae5b8da63085d585beb6b6,Allow EVENT for Glue::Trigger.Type (Fixes #2215),glue.py,add more info about trigger.type
369c06306b38f90e394612cdbd0bd49497d9f9aa,"Fix Batch patches for spec version 155.0.0

All of the backward compatibility patches were removed due to
renaming in spec version 155.0.0",batch.py,add new patch for spec version 155.0.0
69529599ea3943b6f8a17354d58eb96c555a9ba4,Fix valid Synthetics canary runtime versions (#2221),synthetics.py,add description of canary runtime version
6b305cd89a2826ccfcb14bc90783555bb7ab4439,Fix RDS validator for gp3 iops/allocated_storage ratio check (#2225),test_rds.py,add tests for new gp3 storage ratio check
6b305cd89a2826ccfcb14bc90783555bb7ab4439,Fix RDS validator for gp3 iops/allocated_storage ratio check (#2225),rds.py,add missing line
bce7682d5a1554d9a16ed565b477563d728300d9,Fix lint issue in recent change to test_rds.py,test_rds.py,add test for gp3 storage performance
39e9a71220779e397997790598feb38a6aba0207,Fix Serverless MQEvent SourceAccessConfigurations property type (#2236),serverless.py,add description of MQEvent
91f84875fdf4a43a7b74fea5b1b7ce5744fcc77d,"Update glue ConnectionType validatorto allow SNOWFLAKE (#2247)

While this is not formally released yet, it appears to work in practice.

https://github.com/aws-cloudformation/cloudformation-coverage-roadmap/issues/1810",glue.py,add more info about connectiontype
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",ses.py,add more info about the changes from spec version 180.0.0
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",cloudformation.py,add documentation for operation preferences
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",codepipeline.py,add more info about the version of the commit
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",deadline.py,add more info about the version of the commit
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",ec2.py,add description of trafficmirrorfilterrule
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",entityresolution.py,add more tags and classes to commit message
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",ses.py,add more aws-sdk-sdk-py3 syntax
b947a39c1528f9404d7aabf5e3b6ed1a70e57abd,"Updates from spec version 180.0.0 (updated)

Spec version 180.0.0 was updated around 2024-07-12. This change
also resolves some conflicts in AWS::SES that came in this update.",workspacesthinclient.py,add more info about the version of 180.0.0
