Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
300565e86babd81354d96dcdd265debf4e5d749f,"Fix Parameters on AWS::Batch::JobDefinition (#1404)

Parameters is not a required property as per https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-batch-jobdefinition.html#cfn-batch-jobdefinition-parameters",eb48e80809e3a0b4dbd2bd62954a8e8be232fd05,False,batch.py
cd0d6216dc72d8fcbad3e70db30d184717c6b420,"Fix bug where FilterGroups were required, when technically they are not (#1424)

Fixes a bug introduced here https://github.com/cloudtools/troposphere/pull/1372

Basically while FilterGroups aren't required, the validate() function
was effectively making them required.  This makes it so validate only
validates FilterGroups if they're actually set.",86435bfb48da410bbac7f19eb4448b3165250942,False,"test_codebuild.py, codebuild.py"
149641db2a1834b30960eef7a2a742cdb208d167,"Update ECS resources from June 13, 2019 update (#1430)

* Add Tags to ECS Cluster, Service and TaskDefinition
* Add Secret and ResourceRequirements to ContainerDefinition
* Fix optional properties",a842c5c3780119482875471f314c0e9c5b13beb6,False,ecs.py
f0036aaef749b42086fc3cbd60614d936ff686ba,Adds 'ErrorOutputPrefix' to *S3DestinationConfiguration (#1439),ddf147e9a7d62b9d43ac98c4c5926cf8ccd66cf1,False,firehose.py
857efdeb368d3da7b9b26e8a33036516b30d10aa,"KinesisFirehose: updates to ExtendedS3DestinationConfiguration

- Add DataFormatConversionConfiguration property
- Prefix is no longer required",6527b87f3ebd2ad85e382e720ff3d948bcf2edc6,False,firehose.py
72f6771c980694c399182565d15640bbe3d09d92,Fix regression in EC2::VPNConnection - add list back to Tags (#1442),03034d075041ffcf3623d798b25e29293990ac28,False,ec2.py
ec0a43089f336a60cd52c55f25e9ad3b696f2b65,Fix RecoveryPointTags/BackupVaultTags type for AWS Backup resources (#1448),059cfe35c78acbc43ab7281c064234c7cb1bf61f,False,"Backup.py, Backup.template, backup.py"
fa9be37396a3a0e714cb7ba5d2fbff1587420b5f,Fix Transfer::User SshPublicKeys type (#1459),5fbaf22a6199714ec2289db9960d602a3e48652b,False,transfer.py
b741ea1b4645b6de4ab009ec303af66da5558a9d,Fix TemporaryPasswordValidityDays type (#1460),fa9be37396a3a0e714cb7ba5d2fbff1587420b5f,False,cognito.py
d72d99b2dc681ca400f2261b591a7d9dcf529df3,Fix missing required field in CodeContent object (#1472),e7cb5842f3ba1829a72be2ecb7ce140bbc370592,False,kinesisanalyticsv2.py
130365ab8ea76d02f957f10f2ed40860b113764f,"Fixed a typo in the ClientBroker's value (#1480)

This typo will make CFN error out about invalid tags which is misleading.",a327d76357a47095170eaaa21d79e33c068e9bfa,False,MskCluster.py
8b4c5617bccee1ad6475b5760959f512c3e9b472,Fix test output in MskCluster.template from issue #1480,130365ab8ea76d02f957f10f2ed40860b113764f,False,MskCluster.template
50e5200fc8599f49d89a388f780a1312fc33e2df,Fix naming of parameters in FindInMap helper. (#1491),e3d5a818e465d247f66b95e622e0ebc43480ce06,False,__init__.py
e82644f127dc6f9cd6daeee52f76efeae85451fa,"Fix multiple mappings being overwritten (#1041)

* Fix multiple mappings being overwritten
* Add test coverage on multiple template mappings",f590a86b5fdac3a6becf87ae94b51f3a08bbc9f8,False,"test_mappings.py, __init__.py"
9b34c5b6a629d6c26a81e89abdef9bdd4ca8d6cd,Fix some flake8 breakage due to recent commits,52121ac4598c8a9919dd9d4c6cc2b1836f93a027,False,"eks.py, fsx.py"
9688828731a9eeae2269dd832aa8897afea7924a,"Break out NoDevice property validation (Fixes #1551) (#1553)

* NoDevice is a string for launch template block device mapping and
  a null object for EC2 block device mapping
* This addresses the issue by breaking out block device mapping to
  two separate objects. The EC2 version will keep the original name
  for backwards compatibility purposes and the launch template
  version will take up a new name",3c1ef2d29fe7a63772cba7b44df5850f05ac5271,False,ec2.py
9415814db6c0208e53f88144a2dab058907d364d,Fixed check_required validator error message (#1550),9688828731a9eeae2269dd832aa8897afea7924a,False,validators.py
53cde0eeaec4f0390a6ded4a0fd668cbb21493ab,fixing AWS::Serverless documentation link (#1562),a28753d7532a5177b85ee0838de2f78bb128d6d0,False,README.rst
4e6281f6f12db5f8d1ecb0115f1670eff2e4644a,"Add new AWS::RDS::DBCluster VALID_DB_ENGINE_MODES (#1573)

- Add new AWS::RDS::DBCluster VALID_DB_ENGINE_MODES
- Fixes #1572",f517c266cf4b449508cea32c5ad13aade4854cb6,False,rds.py
b28769387728573d0af606f1be4dea2a440163f2,"Nodegroup tags type (#1576)

* The tags value in a NodeGroup is a Json object, not a Tags object (a list of Tag objects) as in many other CloudFormation objects.
* A NodeGroup's Label is also a dict, not a basestring
* Fix unused import of Tags in eks.py",4d4bf46af752261bed61a9c52daf83b345473969,False,eks.py
3822260925e69b17dc44da7c802ad328f112df55,fixing property according to the documentation's example (#1595),ea2c2e3fac1cc4b30378f35ace7bf14df6def634,False,wafv2.py
78434db2e3c0447a2eab90547e8a7d20d827929f,Fix README for PyPI upload,627c72b464acc1f28a3d6a1d2d33cb5d622041ff,False,"README.rst, setup.py"
d05fed14659013a597f0686d9584215af13da597,Remove extra PublicAccessBlockConfiguration in s3 (Fixes #1541),78434db2e3c0447a2eab90547e8a7d20d827929f,False,s3.py
45b1cf4d6163484c28223575fdc5c3fe0a7876d6,"Fix up a couple of items for ELBv2 from #1555

- Per resource spec: s/WeightedTargetGroups/TargetGroupTuple/
- Alphebetize and add trailing commas
- Tweak an if statement for readability",e2a2497097c3f89705316870fb92ee073fc30a89,False,elasticloadbalancingv2.py
6fbd6da2e192fe83e75d3e2ba1c0bd284862eab6,"Fixing a missimplementation of rules, caused by a bug in the document… (#1599)

* Fixing a missimplementation of rules, caused by a bug in the documentation
* splitting the Rule object into 2, as they have different properties

Co-authored-by: Axel Pavageau <axel.pavageau@ekino.com>",45b1cf4d6163484c28223575fdc5c3fe0a7876d6,False,wafv2.py
fce197c6016e659cbc829eaeeacb85b3d78ec335,"fix: include valid postgres capacity configurations (#1602)

Fixes https://github.com/cloudtools/troposphere/issues/1600
We are using troposphere and stacker to spin up Aurora Serverless
clusters using Postgresql and received errors that our MaxCapacity
arguments to ScalingConfiguration were failing validation even though
AWS documentation showed them to be correct.

This adds the valid options for postgres as well as mysql",6fbd6da2e192fe83e75d3e2ba1c0bd284862eab6,False,"test_rds.py, rds.py"
8034d869838ad2f2062e60fae183461bee2a93ea,Fixup WAFv2 TextTransformations property and required (#1607),9fce3c7379c66701b4c405938a52a6c71693138e,False,wafv2.py
2dc788dbc89c15ce5984f9c40b143494336a2348,"AWS::EC2::SecurityGroupIngress.SourcePrefixListId (#1622)

https://github.com/cloudtools/troposphere/issues/1621",f0c6c7be8963de2ad3537b1864b62b02a7b486fc,False,ec2.py
d8df2bb8ad2b772421090eef8e54fb2735d536ab,Fixup recent CodeStarConnections and Chatbot additions,0124bb887a5266a1940176e4bdfe560b66590042,False,"README.rst, chatbot.py, codestarconnections.py"
42a2295bf44ea25d4fdbc84f8c25d1fb900648c4,"Fixes to acmpca (#1660)

* Update acmpca.py
* Update Certificate to AWSObject",d8df2bb8ad2b772421090eef8e54fb2735d536ab,False,acmpca.py
8c0d59891860e226d531268ed6c19835c590b6ad,Fixup link and comments for AWS::Cassandra (related to #1616),151931bdd0887f840cabd573f54e8734a41c7232,False,"README.rst, cassandra.py"
54bff387aa18ce1ca7d68324eeb91e5ffe143006,"Fix several problems in wafv2

- Several classes were subclasses of AWSObject when they should be
  subclasses of AWSProperty.

- Several classes have arguments that are lists. These args were defined
  via intermediate classes that in turn defined the lists. This was incorrect.
  The classes should accept the lists directly.

  I fixed the list arguments for these classes:

    GeoMatchStatement
    AndStatementOne
    OrStatementOne
    AndStatementTwo
    OrStatementTwo

  I remove these unnecessary intermediate list classes:

    CountryCodes
    StatementTwos
    StatementThrees",8c0d59891860e226d531268ed6c19835c590b6ad,False,wafv2.py
229ece78a07959aa8ce085794a3d497ae06b7e78,Fixup links in README.rst,1fe85643c1e8c9bcbe0f9f4f2cba5a295215f6f5,False,README.rst
745ef97a637eeb6c9a9201b23411309da694afb9,Fix new test changes to use TROPO_REAL_BOOL,e102b76c058dd05c7f1e4d32ad5d76714fd6e5a3,False,"IoTAnalytics.template, IoTSample.template"
9521f8e73657262a0df3d10bb686756cd071476f,Change ApiGateway::RestApi FailOnWarnings from basestring to boolean (Fixes #1655),745ef97a637eeb6c9a9201b23411309da694afb9,False,apigateway.py
058da43e2c0159017f70a1e167092d2de79877c5,Fix typo: pros => props,919c7bbb864f2144a910e167090a5cdf80203338,False,imagebuilder.py
01b44a3b8819cf6c587013716ea410492a4e0848,Fix bullets in README.rst,336ab517038c680a19bdef697d4be77530f75432,False,README.rst
bf34cc2202bed56bc7d7f083e45414327f89bee2,"Bug Fixes: wafv2 names not required

Change the Name param from required to optional for these resource:
WebACL, IPSet, RegexPatternSet, RuleGroup",5380f1d13bc7cd7dba281a82c2ccb001c9b0fc48,False,wafv2.py
6232658892432b77b5641624744032a8f74697f3,Fixing misc AWS::ImageBuilder properties,97e12661ee9fdeb6f8e2621fe62684a8c90c2652,False,imagebuilder.py
d5dd000992a8ffa9890ed459af2567b080ead7f8,Fix bools in example output,f32ca5c383e847501c56492223476717129f92f6,False,AuroraServerlessRDS_SecretsManager.template
240fca0e3f71e8186cc9679943cce5f203a7dff2,fix syntax,e153b08095322408fa101ae24602312b6ec55df2,False,wafv2.py
9ed0d88ec33fab45b1f51c63d3bd91dde74a20dd,"Fix S3Encryptions in Glue EncryptionConfiguration (#1725)

* Modifying glue.py to generate valid CloudFormation output for Glue Jobs that need to work with an encrypted S3 Bucket.

Co-authored-by: Kyle Hutchinson <kyle.hutchinson@progressfin.com>",446148c99f9e9ff180419a58cded674d2fe152ab,False,glue.py
7ce75f4536e945776de4658b5182259c4592d88a,Add AWS::IoT::ProvisioningTemplate per 2020-06-04 changes (Fixes #1723),f75a0d9f5306f2b4ed4bd987d0e68010d27e61d1,False,iot.py
86f015348acb833b230fc6d8c8a9299f9af3b8cc,Fix required setting for SageMaker::Model PrimaryContainer (Fixes #1729),ba7dba05a5e4a823cc4d7269663d2ed60ec47c44,False,sagemaker.py
02e234fac40727a38b07cfaad9328d1713b59a40,Fix tests and alphabetize properties in ECS,6d13b3b041e3e6cd6089814ad3276a905aa10bc3,False,ecs.py
f11deff06f65d46c568c05f39578b38ed7b7e4cd,Add SourcePrefixListId to the ec2.SecurityGroupIngress validator (Fixes #1739),b7b30ac0922d02c45fdc92ddf35374d9c2506bd4,False,ec2.py
29a97c67e4c1240e7eb8f266fcbb11ad75217796,Add ApplicationCloudWatchLoggingOption for KinesisAnalyticsV2 (Fixes #1738),f11deff06f65d46c568c05f39578b38ed7b7e4cd,False,kinesisanalyticsv2.py
3aa5c43226571094fb38e0cc0a0cab897c08a6d9,"Add required TargetGroupName to DBProxyTargetGroup

Cloudformation seems to throw an error when a DBProxyTargetGroup lacks
the TargetGroupName property.  The Cloudformation documentation for the
DBProxyTargetGroup resource has no reference to this property, but the
examples on the page for DBProxy shows the TargetGroupName being set to
""default"" in the DBProxyTargetGroup resource.",29a97c67e4c1240e7eb8f266fcbb11ad75217796,False,rds.py
4a55fa683d57200bd0f6d9d9dd56455744a23226,Add VpcConfiguration to AWS::KinesisFirehose::DeliveryStream (Fixes #1717),3aa5c43226571094fb38e0cc0a0cab897c08a6d9,False,firehose.py
92f00038746574406ebef94fe8bb1f60c0dca7cf,Add AWS::EC2::PrefixList per 2020-07-09 update,7b44bc546056f993fef02ada0186b9bae7a8df7c,False,ec2.py
7eedc308b00fe31168a5e186babaf4d31a289c5e,"AWS::ServiceCatalog::LaunchRoleConstraint.RoleArn not required (#1765)

https://github.com/cloudtools/troposphere/issues/1757
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-servicecatalog-launchroleconstraint.html#cfn-servicecatalog-launchroleconstraint-rolearn",94465923a465f41f3c26fce21b50b8d84509bf8d,False,servicecatalog.py
b2f8a76d27a52a7b29c4f6427435f672a4e6444e,"AWS::KinesisFirehose::DeliveryStream BufferingHints and CompressionFormat not required in S3DestinationConfigurations (#1766)

fixes https://github.com/cloudtools/troposphere/issues/1753
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisfirehose-deliverystream-extendeds3destinationconfiguration.html
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisfirehose-deliverystream-s3destinationconfiguration.html",89500c7c5f0b6efd121f55e347f0a8b9f01cf6ef,False,firehose.py
25bab401c32aae4ee5051e9948e5f26418feba69,"AWS::KinesisFirehose::DeliveryStream.ElasticsearchDestinationConfiguration.TypeName not required (#1767)

fixes https://github.com/cloudtools/troposphere/issues/1744
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisfirehose-deliverystream-elasticsearchdestinationconfiguration.html#cfn-kinesisfirehose-deliverystream-elasticsearchdestinationconfiguration-typename",b2f8a76d27a52a7b29c4f6427435f672a4e6444e,False,firehose.py
3fff834c81363dd967615217ad9d4f3b1897d590,"AWS::StepFunctions::StateMachine DefinitionString and S3Location.Version not required (#1768)

fixes https://github.com/cloudtools/troposphere/issues/1764
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-stepfunctions-statemachine.html#cfn-stepfunctions-statemachine-definitionstring
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-stepfunctions-statemachine-s3location.html#cfn-stepfunctions-statemachine-s3location-version",25bab401c32aae4ee5051e9948e5f26418feba69,False,stepfunctions.py
1c43a007d04d485ae58b77625aabdd2aa55bf39b,"Add AWS::EC2::SecurityGroup.Ingress.SourcePrefixListId to SecurityGroupRule (#1762)

Add SourcePrefixListId to combined SecurityGroupRule for consistency
with SecurityGroupIngress and SecurityGroupEgress

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group-rule-1.html#cfn-ec2-securitygroup-ingress-sourceprefixlistid",3fff834c81363dd967615217ad9d4f3b1897d590,False,ec2.py
9bacb74b83af2f3977a34a72115dc9f22fc7c4fb,"AWS::Elasticsearch::Domain.AdvancedSecurityOptions (#1775)

fixes https://github.com/cloudtools/troposphere/issues/1774

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticsearch-domain.html#cfn-elasticsearch-domain-advancedsecurityoptions

Co-authored-by: Pat Myron <PatMyron@users.noreply.github.com>",1c43a007d04d485ae58b77625aabdd2aa55bf39b,False,elasticsearch.py
95249f8e3a4a36623859b3e5725bd2c958d6b478,"AWS::Glue::Connection.ConnectionInput.ConnectionType AllowedValues expansion (#1777)

fixes https://github.com/cloudtools/troposphere/issues/1776

https://github.com/aws-cloudformation/cfn-python-lint/pull/1673

https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-glue-connection-connectioninput.html#cfn-glue-connection-connectioninput-connectiontype",9bacb74b83af2f3977a34a72115dc9f22fc7c4fb,False,glue.py
0f1247bea362fcb5a92188061d87b97c23149910,Fix some flake8 errors,f12e73fd45a683ee439ec904c506433c45a72cad,False,"test_efs.py, efs.py"
c35324b083f911af1ed8c8d380505c66dcbeefcc,Add ECR ImageScanningConfiguration and ImageTagMutability (Fixes #1544),d76057d802b4c98fc0bc142cbd797e1c91c6a581,False,ecr.py
1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb,Fix capitalization in AwsVpcConfiguration (#1788),28b06a196d8e66e8d0f865da91af26868ac0de43,False,"ECSFargate.py, ECSFargate.template, test_ecs.py, ecs.py"
0de47c752fe1bc1ce99c2de8274f7f5597985b75,"fixing tags data type (#1785)

Co-authored-by: Sambo <sambo@Sambos-MBP.fritz.box>",6a35ad325e7136d4d67b1931cb4f43de2698d22f,False,athena.py
ef993235f9ff3f5f77f85301bcc7e5c2137b5076,Fix typo AWSOject => AWSObject,b217e5bff61709582992b114955ae1fc7cccfc4d,False,appmesh.py
d561bdab344c03bb25c0e0e8c853ad6c6bf027ae,"Revert ""Fix capitalization in AwsVpcConfiguration (#1788)"" (#1798)

See comment by Pat Myron from AWS:

    This property was accidentally uppercased during the migration of
    `AWS::ECS::Service` to the CloudFormation Registry in Resource
    Specification 18.4.0 and reverted in 18.6.0. It should probably be
    kept lowercase

https://github.com/cloudtools/troposphere/pull/1788#issuecomment-702982230

This reverts commit 1ca9e8c0ef00fa5cf333aae038c7f362855e6cfb.",d6eb40151db138e3bc27d7cc1e4cedb69ab4a95f,False,"ECSFargate.py, ECSFargate.template, test_ecs.py, ecs.py"
dca6d22288ccb42e5eca0ff059d2b62fe0bca971,Update Route53Resolver per 2020-08-27 changes,585bb1729076e43a7b76a67de2e7001d0e4a8fc7,False,route53.py
288762f4c5317582952669d517aeb19154caf693,Fix formatting in MSK,fe007309b1c2e8f0cc594a1faec9d35076244108,False,msk.py
8faeda1648a6bc27dd25d7317f9297b3540b8e94,Remove duplicate elasticache NodeGroupConfiguration property (Fixes #1803),bf8267a14ef4ecd0462b660c06e307caece79707,False,elasticache.py
c1a4589ed05e835d51a8b71954bbaaa5c1007299,Update DLM to support cross region copy (Fixes #1799),3c84373cee0fe117ac816bee8e5d14172d2597ab,False,dlm.py
1ffd7734449ffd00856506c7b5dfc81e547bd230,Update WAFv2 per 2020-0723 changes (Fixes #1797),c1a4589ed05e835d51a8b71954bbaaa5c1007299,False,wafv2.py
1ac26d3be4072672e740acbb427f40b3b98c0de9,Update ECR::Repository.ImageScanningConfiguration to output the correct json (Fixes #1791),1ffd7734449ffd00856506c7b5dfc81e547bd230,False,ecr.py
a33ee4e519efe0f154cd3bc6a67f217da5d871b1,Fix required value for ecs.EFSVolumeConfiguation AuthorizationConfig (Fixes #1806),fd64fa9deee9fb9da12165de620aa285e0a09f02,False,ecs.py
145a7f03201f91326a0399a9844b235a465f6eeb,Fix issues with ecs.EFSVolumeConfiguration usage (#1808),82f5ccebf556dc3b45aeeaf34b41f5887340d3b8,False,validators.py
d8c33e84f6c0edeb1f3db1bb0030b73163c20f60,"fixing typo in updated region and availability zone constants

https://github.com/cloudtools/troposphere/pull/1810",bb36ef45c7098468d3937d25fdbd87c337a1ef91,False,constants.py
cb774406168a3a8de42b9e54e1d16a18d0d68fd2,"increased CloudFormation template limits (#1814)

https://github.com/aws-cloudformation/aws-cloudformation-coverage-roadmap/issues/360
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/cloudformation-limits.html
https://aws.amazon.com/about-aws/whats-new/2020/10/aws-cloudformation-now-supports-increased-limits-on-five-service-quotas/",260b6d495308779d987b11f79c45cc8c4fd4a015,False,__init__.py
4df030e3d5c0f866ee124d22e2380cf2aec5a4ee,Fix tests with new template limits (Related to #1814),cb774406168a3a8de42b9e54e1d16a18d0d68fd2,False,test_template.py
fa5b9c552e275d3863677d5175f79f0f7ae378b4,Add CapacityReservationSpecification to EC2::LaunchTemplateData (Fixes #1813),4df030e3d5c0f866ee124d22e2380cf2aec5a4ee,False,ec2.py
518d3a3142ba8179bb6c539dcf67139d4e82da66,"AWS::SSM::PatchBaseline.OperatingSystem AllowedValues expansion (#1823)

fixes https://github.com/cloudtools/troposphere/issues/1822
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ssm-patchbaseline.html#cfn-ssm-patchbaseline-operatingsystem",50636ecb58827bdaebbaa2abbef9bc2e68d36a84,False,validators.py
1d78083847d2dadd2368b924fc95577a84c4dbcb,"flake8 fixes (#1845)

introduced in https://github.com/cloudtools/troposphere/commit/070f63c13aacf2effb47afe080d70e2813b0048b, https://github.com/cloudtools/troposphere/pull/1823",900757ba97ae3f837cb43f0568590ebbf9ddcebf,False,"kinesisanalyticsv2.py, validators.py"
3aab9f2747040d028d8df1aa49f396755ac5414b,"Add AllocationStrategy to EMR instance fleet configuration (#1837)

* Add AllocationStrategy to EMR instance fleet configuration
* Make error message for invalid AllocationStrategy more generic.",fddcc80db3e8d03ae273596a485252e0e29286a9,False,emr.py
d51edfc6a22b565f7e5d778439af7736f410d7b6,Fix formatting in recent EMR PR,708e30cebd625418c66600a541b944b2a87a2bc6,False,emr.py
8f1b555d07afd0809240f7c37d9484485fe4deee,"AWS::AutoScaling::LaunchConfiguration.MetadataOptions (#1840)

* Add MetadataOptions support for AutoScaling::LaunchConfiguration
* Fix autoscaling group positioning error

Co-authored-by: Ricardo Soro <rsoro@sjenglm061.trad.tradestation.com>",d51edfc6a22b565f7e5d778439af7736f410d7b6,False,autoscaling.py
292f9caa2e5761715ee574486a1a537727413a24,Fix tests from previous merge,11e664db2c2b63e5954098713b592aaf379b375f,False,"Lambda.template, test_awslambda.py"
c0bce2d0a8333ee8d74b00406b2fbf9721d13201,"docs: fix simple typo, shoud -> should (#1851)",b99028491b08b92e33d57f590d75af31b456f955,False,userdata.py
d2914a17a4e9ba32f418eb65ad98f20e14927e15,Fix typo in ECS DeploymentCircuitBreaker RollBack => Rollback (Fixes #1877),0f882d37142fff6fbd5d24c2ed83782b5910593b,False,ecs.py
ba80839f1e092ff9c49f28f78b17bd82ef6785c7,Fix line length issue from previous commit (#1090),b15d523789d81d12de8db443768d047b0ca05466,False,__init__.py
fe7e1dc7a1364dad58f89a463c74f75b3da56d12,Fix tests by removing import of json_checker in kinesisanalyticsv2 (#1863),30c64ab3a9c25396df4f3e19268fca83ef1f64b1,False,kinesisanalyticsv2.py
7a5a4c1a79ded936bbc5fd105088a194acc030ae,Update Route53 and Route53Resolver per 2021-01-07 changes,3fa0e286a1d322ed7e9c7b674fd99face3500504,False,route53.py
d1b20b9199d509de8993a230ad519972d5a91ee1,Update required fields for Batch::ComputeResources (Fixes #1880),55380576d71435ce9ffcad22ab2a9550811d3cf3,False,batch.py
a7796f8f9fbda10504fa4b940cc5701546a5cec6,"Fix autoscaling.Tags to use boolean instead of str (#1874)

* Fix autoscaling.Tags to use boolean instead of str
- reference: https://github.com/cloudtools/troposphere/pull/1409
* Use boolean() for propagation default value too
* Fix test_tags",d1b20b9199d509de8993a230ad519972d5a91ee1,False,"test_tags.py, autoscaling.py"
891b8bb977303e0bd29606ec89109d7618735ff9,Add OutpostArn to EC2::Subnet (Fixes #1849),a7796f8f9fbda10504fa4b940cc5701546a5cec6,False,ec2.py
5c0de9a8400133382f00e38c7b90751492f41cf8,Update Transfer per 2020-10-22 changes (Fixes #1817),891b8bb977303e0bd29606ec89109d7618735ff9,False,transfer.py
1b1d7bbc4e115b753424956d96677692dac99c3e,Add MediaPackage per 2020-10-22 changes (Fixes #1815),5c0de9a8400133382f00e38c7b90751492f41cf8,False,"README.rst, mediapackage.py"
cc2c84c1921d1cd3161906467272a8e076621234,Update README with functioning example of missing required property (Fixes #1763),1b1d7bbc4e115b753424956d96677692dac99c3e,False,README.rst
0fcf7f24de80d42f189901d5e59becfd421facc2,Update EMR per 2020-10-22 and 2021-02-25 changes (Fixes #1816),cc2c84c1921d1cd3161906467272a8e076621234,False,emr.py
93ac95318eae198ad589e8f60aeb1fc4cf20c565,Add DataBrew (Fixes #1862),0fcf7f24de80d42f189901d5e59becfd421facc2,False,"README.rst, databrew.py"
8b5a8c5ff0467bb98a73f0678b68a6d5f22ee64e,Fix some corner cases in the autogenerator,08256b45b41bee8bf1c8baf1a39dda258a4c26b5,False,gen.py
0a65880ba5531c4ccdc580703825127aef893df7,Restore TypeError's message,94c3d304de43e9b9c3d8b0329c33c146958708ea,False,__init__.py
a9a69aab583dad95ec7102a4eb9fbac2f5d935d9,Cleanup ImportErrors and NameErrors,0a65880ba5531c4ccdc580703825127aef893df7,False,"test_examples.py, test_examples_template_generator.py, test_rds.py, test_template_generator.py"
b541d865ebc63d324f272c0e2399138d9b9b03f7,[examples] Fix indentation,c7c8ce0996950f4e2645ac0664594ead73338779,False,Lambda.py
c2d27acd674bc1338cf927e13142abf66406e96e,Fix Python3 deprecation: import from collections.abc,de6d93c32638ef9feb8517d84496b66b380dbd3a,False,test_int_type.py
f7755ab2b5b888e469e0181b8527b4c4adea62a5,Quick fix for travis needing cfn_flip imported,b311efe61137e19bc28a123a3d3e28ff462b27bb,False,.travis.yml
6c939cb0d2410c9745b34c55e42f468b5d55898b,Fix intermittent failure due to an incorrect resource_name in ECR,3e0dc33e8fa76005d067154705d52432806acffe,False,ecr.py
db117248dfb0fc500ae9d10db34c42608240bb8d,Fix template generator boolean interoperability (Fixes #1044),ad7c5f2a562e865e89d346dbc349ec4ff69411f9,False,template_generator.py
d371f0dbdb44136347d711c601a391a036ae6ccf,Fix black format in tests/test_awslambda.py,5bc37cbf99e5b80d43194c5d977b8d164c9febb7,False,test_awslambda.py
18095d6fdbeadaaaff02f948ec1cdf56e5f63c90,Fix properties in LookoutMetrics VpcConfiguration,d371f0dbdb44136347d711c601a391a036ae6ccf,False,lookoutmetrics.py
8aba3d423a235a093d2f91b2ab0fa2cc49c81ada,Update Route53Resolver per 2021-04-01 changes,115aea8913a49b20b6bb822c81e01a7dba505370,False,route53.py
c1374880019b3f64f43460b19571f86ce46e03bc,Fixup black formatting,2f5672c1db81369fb2aa87f0a3ca0464aed1ad4a,False,"test_validators.py, validators.py, wafv2.py"
4c09f6285af268f36fb730cf1571b497df6d323e,Fix black formatting for serverless.py,31a63f9ab6fc474b702a66ccea0c70295caf7a19,False,serverless.py
43ff638a5f3c054e5e6866a6c8fefbbd41c96910,Fix TestSplit negtive test (Fixes #1919),382b9e649741c06603ef0fb5cb65b09aaa7c1566,False,test_basic.py
fe760b8fee4ca9dc0d9b2d3d23ced4a719c56665,Add EngineVersion to Athena::WorkGroup (Fixes #1915),43ff638a5f3c054e5e6866a6c8fefbbd41c96910,False,athena.py
5dff2d4f9cfbf4bf3149576717f1b5f281028e87,Add ResourceTags to ImageBuilder::InfrastructureConfiguration (Fixes #1909),fe760b8fee4ca9dc0d9b2d3d23ced4a719c56665,False,imagebuilder.py
d724a4390c7ce3666b44e60ee060328abaf68d3a,"S3 ReplicationConfigurationRules Prefix is no longer required (Fixes #1910)

It appears Filter and Prefix are mutually exclusive so Prefix
cannot be required.",5dff2d4f9cfbf4bf3149576717f1b5f281028e87,False,s3.py
3af149c9e48f0912d19b87a327c779f4af0a77c2,Update ApiGateway per 2021-04-15 changes (Fixes #1893),d724a4390c7ce3666b44e60ee060328abaf68d3a,False,apigateway.py
15478380cc0775c1cb915b74c031d68ca988b1c5,Add ProtocolVersion to ElasticLoadBalancingV2::TargetGroup (Fixes #1888),e56c4d5d9791b50dfd1fe6255f09d61a72e123ce,False,elasticloadbalancingv2.py
96d51ae5ff0552d545d4583d8f2ede265738d14d,Fix CHANGELOG with correct 3.0.0 release date,9c00d50a5a7b8c320f8cc6b55d7c33d364c0fc5b,False,CHANGELOG.rst
a3a87a258a3f46371b1be54340f236d30e5d06db,Fix EKS::Nodegroup.Taints to use the correct key for taints (#1925),96d51ae5ff0552d545d4583d8f2ede265738d14d,False,eks.py
49b6b54a9c83700432b154bd78e8d9a54182e005,Fix CanarySettings PercentTraffic definition,e3468480f8208008634de515fb4069b827ab26ef,False,apigateway.py
53e8e69e9abf5afea7a0f8d224d7bf0723676ba9,"Fix NetworkFirewall properties

- Added Property type for FirewallPolicy
- Added Property type for RuleGroup
- Added validation for RuleGroup.Type
- Fix for linting
- Fixes #1933",49b6b54a9c83700432b154bd78e8d9a54182e005,False,networkfirewall.py
8735a849b2d7c6923485081e225b72303277072c,Fixup formatting in NetworkFirewall,53e8e69e9abf5afea7a0f8d224d7bf0723676ba9,False,networkfirewall.py
2a022036a7d3008e12380824b71e34fb23acd479,Use jsonpatch to fixup spec files before generating code,8735a849b2d7c6923485081e225b72303277072c,False,"requirements-dev.txt, gen.py, DataBrew.json, IoTSiteWise.json, NetworkFirewall.json"
